,County,Day,Cases,Population,Rate,Log
744,Hardee,0,0,27436,0.0,0.0
745,Hardee,1,0,27436,0.0,0.0
746,Hardee,2,0,27436,0.0,0.0
747,Hardee,3,0,27436,0.0,0.0
748,Hardee,4,0,27436,0.0,0.0
749,Hardee,5,0,27436,0.0,0.0
750,Hardee,6,0,27436,0.0,0.0
751,Hardee,7,0,27436,0.0,0.0
752,Hardee,8,0,27436,0.0,0.0
753,Hardee,9,0,27436,0.0,0.0
754,Hardee,10,0,27436,0.0,0.0
755,Hardee,11,0,27436,0.0,0.0
756,Hardee,12,0,27436,0.0,0.0
757,Hardee,13,0,27436,0.0,0.0
758,Hardee,14,0,27436,0.0,0.0
759,Hardee,15,0,27436,0.0,0.0
760,Hardee,16,0,27436,0.0,0.0
761,Hardee,17,0,27436,0.0,0.0
762,Hardee,18,0,27436,0.0,0.0
763,Hardee,19,0,27436,0.0,0.0
764,Hardee,20,0,27436,0.0,0.0
765,Hardee,21,0,27436,0.0,0.0
766,Hardee,22,0,27436,0.0,0.0
767,Hardee,23,0,27436,0.0,0.0
768,Hardee,24,0,27436,0.0,0.0
769,Hardee,25,0,27436,0.0,0.0
770,Hardee,26,0,27436,0.0,0.0
771,Hardee,27,0,27436,0.0,0.0
772,Hardee,28,0,27436,0.0,0.0
773,Hardee,29,0,27436,0.0,0.0
774,Hardee,30,0,27436,0.0,0.0
775,Hendry,0,0,39682,0.0,0.0
776,Hendry,1,0,39682,0.0,0.0
777,Hendry,2,0,39682,0.0,0.0
778,Hendry,3,0,39682,0.0,0.0
779,Hendry,4,0,39682,0.0,0.0
780,Hendry,5,0,39682,0.0,0.0
781,Hendry,6,0,39682,0.0,0.0
782,Hendry,7,0,39682,0.0,0.0
783,Hendry,8,0,39682,0.0,0.0
784,Hendry,9,0,39682,0.0,0.0
785,Hendry,10,0,39682,0.0,0.0
786,Hendry,11,0,39682,0.0,0.0
787,Hendry,12,0,39682,0.0,0.0
788,Hendry,13,0,39682,0.0,0.0
789,Hendry,14,0,39682,0.0,0.0
790,Hendry,15,0,39682,0.0,0.0
791,Hendry,16,0,39682,0.0,0.0
792,Hendry,17,0,39682,0.0,0.0
793,Hendry,18,0,39682,0.0,0.0
794,Hendry,19,0,39682,0.0,0.0
795,Hendry,20,0,39682,0.0,0.0
796,Hendry,21,0,39682,0.0,0.0
797,Hendry,22,0,39682,0.0,0.0
798,Hendry,23,0,39682,0.0,0.0
799,Hendry,24,0,39682,0.0,0.0
800,Hendry,25,0,39682,0.0,0.0
801,Hendry,26,1,39682,2.5200342724661056,0.0
802,Hendry,27,2,39682,5.040068544932211,0.6931471805599453
803,Hendry,28,0,39682,0.0,0.0
804,Hendry,29,1,39682,2.5200342724661056,0.0
805,Hendry,30,0,39682,0.0,0.0
806,Hernando,0,0,185421,0.0,0.0
807,Hernando,1,0,185421,0.0,0.0
808,Hernando,2,0,185421,0.0,0.0
809,Hernando,3,0,185421,0.0,0.0
810,Hernando,4,0,185421,0.0,0.0
811,Hernando,5,0,185421,0.0,0.0
812,Hernando,6,0,185421,0.0,0.0
813,Hernando,7,0,185421,0.0,0.0
814,Hernando,8,0,185421,0.0,0.0
815,Hernando,9,0,185421,0.0,0.0
816,Hernando,10,0,185421,0.0,0.0
817,Hernando,11,0,185421,0.0,0.0
818,Hernando,12,0,185421,0.0,0.0
819,Hernando,13,0,185421,0.0,0.0
820,Hernando,14,0,185421,0.0,0.0
821,Hernando,15,0,185421,0.0,0.0
822,Hernando,16,0,185421,0.0,0.0
823,Hernando,17,4,185421,2.157252954088264,1.3862943611198906
824,Hernando,18,0,185421,0.0,0.0
825,Hernando,19,1,185421,0.539313238522066,0.0
826,Hernando,20,0,185421,0.0,0.0
827,Hernando,21,0,185421,0.0,0.0
828,Hernando,22,3,185421,1.617939715566198,1.0986122886681098
829,Hernando,23,0,185421,0.0,0.0
830,Hernando,24,1,185421,0.539313238522066,0.0
831,Hernando,25,4,185421,2.157252954088264,1.3862943611198906
832,Hernando,26,1,185421,0.539313238522066,0.0
833,Hernando,27,6,185421,3.235879431132396,1.791759469228055
834,Hernando,28,1,185421,0.539313238522066,0.0
835,Hernando,29,3,185421,1.617939715566198,1.0986122886681098
836,Hernando,30,0,185421,0.0,0.0
837,Highlands,0,0,103317,0.0,0.0
838,Highlands,1,0,103317,0.0,0.0
839,Highlands,2,0,103317,0.0,0.0
840,Highlands,3,0,103317,0.0,0.0
841,Highlands,4,0,103317,0.0,0.0
842,Highlands,5,0,103317,0.0,0.0
843,Highlands,6,0,103317,0.0,0.0
844,Highlands,7,0,103317,0.0,0.0
845,Highlands,8,0,103317,0.0,0.0
846,Highlands,9,0,103317,0.0,0.0
847,Highlands,10,0,103317,0.0,0.0
848,Highlands,11,0,103317,0.0,0.0
849,Highlands,12,0,103317,0.0,0.0
850,Highlands,13,0,103317,0.0,0.0
851,Highlands,14,0,103317,0.0,0.0
852,Highlands,15,0,103317,0.0,0.0
853,Highlands,16,0,103317,0.0,0.0
854,Highlands,17,0,103317,0.0,0.0
855,Highlands,18,0,103317,0.0,0.0
856,Highlands,19,1,103317,0.9678949253269066,0.0
857,Highlands,20,1,103317,0.9678949253269066,0.0
858,Highlands,21,1,103317,0.9678949253269066,0.0
859,Highlands,22,2,103317,1.9357898506538131,0.6931471805599453
860,Highlands,23,0,103317,0.0,0.0
861,Highlands,24,0,103317,0.0,0.0
862,Highlands,25,5,103317,4.839474626634533,1.6094379124341003
863,Highlands,26,0,103317,0.0,0.0
864,Highlands,27,2,103317,1.9357898506538131,0.6931471805599453
865,Highlands,28,3,103317,2.90368477598072,1.0986122886681098
866,Highlands,29,2,103317,1.9357898506538131,0.6931471805599453
867,Highlands,30,0,103317,0.0,0.0
868,Hillsborough,0,1,1419285,0.07045801230901474,0.0
869,Hillsborough,1,1,1419285,0.07045801230901474,0.0
870,Hillsborough,2,0,1419285,0.0,0.0
871,Hillsborough,3,0,1419285,0.0,0.0
872,Hillsborough,4,0,1419285,0.0,0.0
873,Hillsborough,5,0,1419285,0.0,0.0
874,Hillsborough,6,0,1419285,0.0,0.0
875,Hillsborough,7,0,1419285,0.0,0.0
876,Hillsborough,8,0,1419285,0.0,0.0
877,Hillsborough,9,0,1419285,0.0,0.0
878,Hillsborough,10,0,1419285,0.0,0.0
879,Hillsborough,11,1,1419285,0.07045801230901474,0.0
880,Hillsborough,12,3,1419285,0.21137403692704423,1.0986122886681098
881,Hillsborough,13,0,1419285,0.0,0.0
882,Hillsborough,14,0,1419285,0.0,0.0
883,Hillsborough,15,6,1419285,0.42274807385408847,1.791759469228055
884,Hillsborough,16,2,1419285,0.1409160246180295,0.6931471805599453
885,Hillsborough,17,5,1419285,0.35229006154507375,1.6094379124341003
886,Hillsborough,18,14,1419285,0.9864121723262066,2.6390573296152584
887,Hillsborough,19,17,1419285,1.1977862092532507,2.833213344056216
888,Hillsborough,20,15,1419285,1.0568701846352213,2.70805020110221
889,Hillsborough,21,18,1419285,1.2682442215622656,2.8903717578961645
890,Hillsborough,22,16,1419285,1.127328196944236,2.772588722239781
891,Hillsborough,23,33,1419285,2.325114406197487,3.4965075614664802
892,Hillsborough,24,21,1419285,1.4796182584893098,3.044522437723423
893,Hillsborough,25,26,1419285,1.8319083200343838,3.258096538021482
894,Hillsborough,26,28,1419285,1.9728243446524132,3.332204510175204
895,Hillsborough,27,19,1419285,1.3387022338712804,2.9444389791664403
896,Hillsborough,28,50,1419285,3.5229006154507374,3.912023005428146
897,Hillsborough,29,31,1419285,2.1841983815794572,3.4339872044851463
898,Hillsborough,30,2,1419285,0.1409160246180295,0.6931471805599453
899,Holmes,0,0,20404,0.0,0.0
900,Holmes,1,0,20404,0.0,0.0
901,Holmes,2,0,20404,0.0,0.0
902,Holmes,3,0,20404,0.0,0.0
903,Holmes,4,0,20404,0.0,0.0
904,Holmes,5,0,20404,0.0,0.0
905,Holmes,6,0,20404,0.0,0.0
906,Holmes,7,0,20404,0.0,0.0
907,Holmes,8,0,20404,0.0,0.0
908,Holmes,9,0,20404,0.0,0.0
909,Holmes,10,0,20404,0.0,0.0
910,Holmes,11,0,20404,0.0,0.0
911,Holmes,12,0,20404,0.0,0.0
912,Holmes,13,0,20404,0.0,0.0
913,Holmes,14,0,20404,0.0,0.0
914,Holmes,15,0,20404,0.0,0.0
915,Holmes,16,0,20404,0.0,0.0
916,Holmes,17,0,20404,0.0,0.0
917,Holmes,18,0,20404,0.0,0.0
918,Holmes,19,0,20404,0.0,0.0
919,Holmes,20,0,20404,0.0,0.0
920,Holmes,21,0,20404,0.0,0.0
921,Holmes,22,0,20404,0.0,0.0
922,Holmes,23,0,20404,0.0,0.0
923,Holmes,24,0,20404,0.0,0.0
924,Holmes,25,0,20404,0.0,0.0
925,Holmes,26,0,20404,0.0,0.0
926,Holmes,27,0,20404,0.0,0.0
927,Holmes,28,1,20404,4.900999803960008,0.0
928,Holmes,29,0,20404,0.0,0.0
929,Holmes,30,0,20404,0.0,0.0
930,Indian River,0,0,152079,0.0,0.0
931,Indian River,1,0,152079,0.0,0.0
932,Indian River,2,0,152079,0.0,0.0
933,Indian River,3,0,152079,0.0,0.0
934,Indian River,4,0,152079,0.0,0.0
935,Indian River,5,0,152079,0.0,0.0
936,Indian River,6,0,152079,0.0,0.0
937,Indian River,7,0,152079,0.0,0.0
938,Indian River,8,0,152079,0.0,0.0
939,Indian River,9,0,152079,0.0,0.0
940,Indian River,10,0,152079,0.0,0.0
941,Indian River,11,0,152079,0.0,0.0
942,Indian River,12,0,152079,0.0,0.0
943,Indian River,13,0,152079,0.0,0.0
944,Indian River,14,0,152079,0.0,0.0
945,Indian River,15,0,152079,0.0,0.0
946,Indian River,16,0,152079,0.0,0.0
947,Indian River,17,1,152079,0.6575529823315514,0.0
948,Indian River,18,2,152079,1.3151059646631027,0.6931471805599453
949,Indian River,19,3,152079,1.9726589469946543,1.0986122886681098
950,Indian River,20,2,152079,1.3151059646631027,0.6931471805599453
951,Indian River,21,2,152079,1.3151059646631027,0.6931471805599453
952,Indian River,22,2,152079,1.3151059646631027,0.6931471805599453
953,Indian River,23,0,152079,0.0,0.0
954,Indian River,24,2,152079,1.3151059646631027,0.6931471805599453
955,Indian River,25,2,152079,1.3151059646631027,0.6931471805599453
956,Indian River,26,1,152079,0.6575529823315514,0.0
957,Indian River,27,3,152079,1.9726589469946543,1.0986122886681098
958,Indian River,28,5,152079,3.287764911657757,1.6094379124341003
959,Indian River,29,8,152079,5.260423858652411,2.0794415416798357
960,Indian River,30,0,152079,0.0,0.0
961,Jackson,0,0,50689,0.0,0.0
962,Jackson,1,0,50689,0.0,0.0
963,Jackson,2,0,50689,0.0,0.0
964,Jackson,3,0,50689,0.0,0.0
965,Jackson,4,0,50689,0.0,0.0
966,Jackson,5,0,50689,0.0,0.0
967,Jackson,6,0,50689,0.0,0.0
968,Jackson,7,0,50689,0.0,0.0
969,Jackson,8,0,50689,0.0,0.0
970,Jackson,9,0,50689,0.0,0.0
971,Jackson,10,0,50689,0.0,0.0
972,Jackson,11,0,50689,0.0,0.0
973,Jackson,12,0,50689,0.0,0.0
974,Jackson,13,0,50689,0.0,0.0
975,Jackson,14,0,50689,0.0,0.0
976,Jackson,15,0,50689,0.0,0.0
977,Jackson,16,0,50689,0.0,0.0
978,Jackson,17,1,50689,1.972814614610665,0.0
979,Jackson,18,0,50689,0.0,0.0
980,Jackson,19,0,50689,0.0,0.0
981,Jackson,20,0,50689,0.0,0.0
982,Jackson,21,0,50689,0.0,0.0
983,Jackson,22,0,50689,0.0,0.0
984,Jackson,23,0,50689,0.0,0.0
985,Jackson,24,0,50689,0.0,0.0
986,Jackson,25,0,50689,0.0,0.0
987,Jackson,26,0,50689,0.0,0.0
988,Jackson,27,1,50689,1.972814614610665,0.0
989,Jackson,28,0,50689,0.0,0.0
990,Jackson,29,0,50689,0.0,0.0
991,Jackson,30,0,50689,0.0,0.0
992,Jefferson,0,0,14725,0.0,0.0
993,Jefferson,1,0,14725,0.0,0.0
994,Jefferson,2,0,14725,0.0,0.0
995,Jefferson,3,0,14725,0.0,0.0
996,Jefferson,4,0,14725,0.0,0.0
997,Jefferson,5,0,14725,0.0,0.0
998,Jefferson,6,0,14725,0.0,0.0
999,Jefferson,7,0,14725,0.0,0.0
1000,Jefferson,8,0,14725,0.0,0.0
1001,Jefferson,9,0,14725,0.0,0.0
1002,Jefferson,10,0,14725,0.0,0.0
1003,Jefferson,11,0,14725,0.0,0.0
1004,Jefferson,12,0,14725,0.0,0.0
1005,Jefferson,13,0,14725,0.0,0.0
1006,Jefferson,14,0,14725,0.0,0.0
1007,Jefferson,15,0,14725,0.0,0.0
1008,Jefferson,16,0,14725,0.0,0.0
1009,Jefferson,17,0,14725,0.0,0.0
1010,Jefferson,18,0,14725,0.0,0.0
1011,Jefferson,19,0,14725,0.0,0.0
1012,Jefferson,20,0,14725,0.0,0.0
1013,Jefferson,21,0,14725,0.0,0.0
1014,Jefferson,22,0,14725,0.0,0.0
1015,Jefferson,23,0,14725,0.0,0.0
1016,Jefferson,24,0,14725,0.0,0.0
1017,Jefferson,25,0,14725,0.0,0.0
1018,Jefferson,26,0,14725,0.0,0.0
1019,Jefferson,27,0,14725,0.0,0.0
1020,Jefferson,28,0,14725,0.0,0.0
1021,Jefferson,29,0,14725,0.0,0.0
1022,Jefferson,30,0,14725,0.0,0.0
1023,Lafayette,0,0,8367,0.0,0.0
1024,Lafayette,1,0,8367,0.0,0.0
1025,Lafayette,2,0,8367,0.0,0.0
1026,Lafayette,3,0,8367,0.0,0.0
1027,Lafayette,4,0,8367,0.0,0.0
1028,Lafayette,5,0,8367,0.0,0.0
1029,Lafayette,6,0,8367,0.0,0.0
1030,Lafayette,7,0,8367,0.0,0.0
1031,Lafayette,8,0,8367,0.0,0.0
1032,Lafayette,9,0,8367,0.0,0.0
1033,Lafayette,10,0,8367,0.0,0.0
1034,Lafayette,11,0,8367,0.0,0.0
1035,Lafayette,12,0,8367,0.0,0.0
1036,Lafayette,13,0,8367,0.0,0.0
1037,Lafayette,14,0,8367,0.0,0.0
1038,Lafayette,15,0,8367,0.0,0.0
1039,Lafayette,16,0,8367,0.0,0.0
1040,Lafayette,17,0,8367,0.0,0.0
1041,Lafayette,18,0,8367,0.0,0.0
1042,Lafayette,19,0,8367,0.0,0.0
1043,Lafayette,20,0,8367,0.0,0.0
1044,Lafayette,21,0,8367,0.0,0.0
1045,Lafayette,22,0,8367,0.0,0.0
1046,Lafayette,23,0,8367,0.0,0.0
1047,Lafayette,24,0,8367,0.0,0.0
1048,Lafayette,25,0,8367,0.0,0.0
1049,Lafayette,26,0,8367,0.0,0.0
1050,Lafayette,27,0,8367,0.0,0.0
1051,Lafayette,28,0,8367,0.0,0.0
1052,Lafayette,29,0,8367,0.0,0.0
1053,Lafayette,30,0,8367,0.0,0.0
1054,Lake,0,0,342356,0.0,0.0
1055,Lake,1,0,342356,0.0,0.0
1056,Lake,2,0,342356,0.0,0.0
1057,Lake,3,0,342356,0.0,0.0
1058,Lake,4,0,342356,0.0,0.0
1059,Lake,5,0,342356,0.0,0.0
1060,Lake,6,0,342356,0.0,0.0
1061,Lake,7,0,342356,0.0,0.0
1062,Lake,8,0,342356,0.0,0.0
1063,Lake,9,0,342356,0.0,0.0
1064,Lake,10,0,342356,0.0,0.0
1065,Lake,11,1,342356,0.29209361016018415,0.0
1066,Lake,12,0,342356,0.0,0.0
1067,Lake,13,0,342356,0.0,0.0
1068,Lake,14,0,342356,0.0,0.0
1069,Lake,15,1,342356,0.29209361016018415,0.0
1070,Lake,16,0,342356,0.0,0.0
1071,Lake,17,1,342356,0.29209361016018415,0.0
1072,Lake,18,0,342356,0.0,0.0
1073,Lake,19,2,342356,0.5841872203203683,0.6931471805599453
1074,Lake,20,3,342356,0.8762808304805525,1.0986122886681098
1075,Lake,21,3,342356,0.8762808304805525,1.0986122886681098
1076,Lake,22,5,342356,1.4604680508009207,1.6094379124341003
1077,Lake,23,5,342356,1.4604680508009207,1.6094379124341003
1078,Lake,24,4,342356,1.1683744406407366,1.3862943611198906
1079,Lake,25,6,342356,1.752561660961105,1.791759469228055
1080,Lake,26,7,342356,2.0446552711212886,1.9459101490553132
1081,Lake,27,8,342356,2.336748881281473,2.0794415416798357
1082,Lake,28,8,342356,2.336748881281473,2.0794415416798357
1083,Lake,29,13,342356,3.7972169320823936,2.5649493574615367
1084,Lake,30,0,342356,0.0,0.0
1085,Lee,0,0,721053,0.0,0.0
1086,Lee,1,0,721053,0.0,0.0
1087,Lee,2,0,721053,0.0,0.0
1088,Lee,3,0,721053,0.0,0.0
1089,Lee,4,0,721053,0.0,0.0
1090,Lee,5,2,721053,0.27737212105074105,0.6931471805599453
1091,Lee,6,0,721053,0.0,0.0
1092,Lee,7,0,721053,0.0,0.0
1093,Lee,8,0,721053,0.0,0.0
1094,Lee,9,0,721053,0.0,0.0
1095,Lee,10,1,721053,0.13868606052537052,0.0
1096,Lee,11,1,721053,0.13868606052537052,0.0
1097,Lee,12,1,721053,0.13868606052537052,0.0
1098,Lee,13,1,721053,0.13868606052537052,0.0
1099,Lee,14,1,721053,0.13868606052537052,0.0
1100,Lee,15,2,721053,0.27737212105074105,0.6931471805599453
1101,Lee,16,2,721053,0.27737212105074105,0.6931471805599453
1102,Lee,17,2,721053,0.27737212105074105,0.6931471805599453
1103,Lee,18,1,721053,0.13868606052537052,0.0
1104,Lee,19,4,721053,0.5547442421014821,1.3862943611198906
1105,Lee,20,10,721053,1.3868606052537054,2.302585092994046
1106,Lee,21,3,721053,0.41605818157611163,1.0986122886681098
1107,Lee,22,11,721053,1.525546665779076,2.3978952727983707
1108,Lee,23,14,721053,1.9416048473551875,2.6390573296152584
1109,Lee,24,21,721053,2.912407271032781,3.044522437723423
1110,Lee,25,21,721053,2.912407271032781,3.044522437723423
1111,Lee,26,27,721053,3.7445236341850046,3.295836866004329
1112,Lee,27,29,721053,4.021895755235746,3.367295829986474
1113,Lee,28,23,721053,3.1897793920835227,3.1354942159291497
1114,Lee,29,35,721053,4.854012118387969,3.5553480614894135
1115,Lee,30,0,721053,0.0,0.0
1116,Leon,0,0,290223,0.0,0.0
1117,Leon,1,0,290223,0.0,0.0
1118,Leon,2,1,290223,0.3445626294263377,0.0
1119,Leon,3,0,290223,0.0,0.0
1120,Leon,4,0,290223,0.0,0.0
1121,Leon,5,0,290223,0.0,0.0
1122,Leon,6,0,290223,0.0,0.0
1123,Leon,7,0,290223,0.0,0.0
1124,Leon,8,0,290223,0.0,0.0
1125,Leon,9,0,290223,0.0,0.0
1126,Leon,10,0,290223,0.0,0.0
1127,Leon,11,0,290223,0.0,0.0
1128,Leon,12,0,290223,0.0,0.0
1129,Leon,13,0,290223,0.0,0.0
1130,Leon,14,0,290223,0.0,0.0
1131,Leon,15,0,290223,0.0,0.0
1132,Leon,16,3,290223,1.033687888279013,1.0986122886681098
1133,Leon,17,0,290223,0.0,0.0
1134,Leon,18,0,290223,0.0,0.0
1135,Leon,19,1,290223,0.3445626294263377,0.0
1136,Leon,20,1,290223,0.3445626294263377,0.0
1137,Leon,21,0,290223,0.0,0.0
1138,Leon,22,2,290223,0.6891252588526754,0.6931471805599453
1139,Leon,23,1,290223,0.3445626294263377,0.0
1140,Leon,24,4,290223,1.3782505177053508,1.3862943611198906
1141,Leon,25,3,290223,1.033687888279013,1.0986122886681098
1142,Leon,26,1,290223,0.3445626294263377,0.0
1143,Leon,27,1,290223,0.3445626294263377,0.0
1144,Leon,28,6,290223,2.067375776558026,1.791759469228055
1145,Leon,29,4,290223,1.3782505177053508,1.3862943611198906
1146,Leon,30,0,290223,0.0,0.0
1147,Levy,0,0,41550,0.0,0.0
1148,Levy,1,0,41550,0.0,0.0
1149,Levy,2,0,41550,0.0,0.0
1150,Levy,3,0,41550,0.0,0.0
1151,Levy,4,0,41550,0.0,0.0
1152,Levy,5,0,41550,0.0,0.0
1153,Levy,6,0,41550,0.0,0.0
1154,Levy,7,0,41550,0.0,0.0
1155,Levy,8,0,41550,0.0,0.0
1156,Levy,9,0,41550,0.0,0.0
1157,Levy,10,0,41550,0.0,0.0
1158,Levy,11,0,41550,0.0,0.0
1159,Levy,12,0,41550,0.0,0.0
1160,Levy,13,0,41550,0.0,0.0
1161,Levy,14,0,41550,0.0,0.0
1162,Levy,15,0,41550,0.0,0.0
1163,Levy,16,0,41550,0.0,0.0
1164,Levy,17,0,41550,0.0,0.0
1165,Levy,18,0,41550,0.0,0.0
1166,Levy,19,0,41550,0.0,0.0
1167,Levy,20,0,41550,0.0,0.0
1168,Levy,21,0,41550,0.0,0.0
1169,Levy,22,0,41550,0.0,0.0
1170,Levy,23,0,41550,0.0,0.0
1171,Levy,24,0,41550,0.0,0.0
1172,Levy,25,1,41550,2.406738868832732,0.0
1173,Levy,26,0,41550,0.0,0.0
1174,Levy,27,1,41550,2.406738868832732,0.0
1175,Levy,28,0,41550,0.0,0.0
1176,Levy,29,0,41550,0.0,0.0
1177,Levy,30,0,41550,0.0,0.0
1178,Liberty,0,0,8781,0.0,0.0
1179,Liberty,1,0,8781,0.0,0.0
1180,Liberty,2,0,8781,0.0,0.0
1181,Liberty,3,0,8781,0.0,0.0
1182,Liberty,4,0,8781,0.0,0.0
1183,Liberty,5,0,8781,0.0,0.0
1184,Liberty,6,0,8781,0.0,0.0
1185,Liberty,7,0,8781,0.0,0.0
1186,Liberty,8,0,8781,0.0,0.0
1187,Liberty,9,0,8781,0.0,0.0
1188,Liberty,10,0,8781,0.0,0.0
1189,Liberty,11,0,8781,0.0,0.0
1190,Liberty,12,0,8781,0.0,0.0
1191,Liberty,13,0,8781,0.0,0.0
1192,Liberty,14,0,8781,0.0,0.0
1193,Liberty,15,0,8781,0.0,0.0
1194,Liberty,16,0,8781,0.0,0.0
1195,Liberty,17,0,8781,0.0,0.0
1196,Liberty,18,0,8781,0.0,0.0
1197,Liberty,19,0,8781,0.0,0.0
1198,Liberty,20,0,8781,0.0,0.0
1199,Liberty,21,0,8781,0.0,0.0
1200,Liberty,22,0,8781,0.0,0.0
1201,Liberty,23,0,8781,0.0,0.0
1202,Liberty,24,0,8781,0.0,0.0
1203,Liberty,25,0,8781,0.0,0.0
1204,Liberty,26,0,8781,0.0,0.0
1205,Liberty,27,0,8781,0.0,0.0
1206,Liberty,28,0,8781,0.0,0.0
1207,Liberty,29,0,8781,0.0,0.0
1208,Liberty,30,0,8781,0.0,0.0
1209,Madison,0,0,19420,0.0,0.0
1210,Madison,1,0,19420,0.0,0.0
1211,Madison,2,0,19420,0.0,0.0
1212,Madison,3,0,19420,0.0,0.0
1213,Madison,4,0,19420,0.0,0.0
1214,Madison,5,0,19420,0.0,0.0
1215,Madison,6,0,19420,0.0,0.0
1216,Madison,7,0,19420,0.0,0.0
1217,Madison,8,0,19420,0.0,0.0
1218,Madison,9,0,19420,0.0,0.0
1219,Madison,10,0,19420,0.0,0.0
1220,Madison,11,0,19420,0.0,0.0
1221,Madison,12,0,19420,0.0,0.0
1222,Madison,13,0,19420,0.0,0.0
1223,Madison,14,0,19420,0.0,0.0
1224,Madison,15,0,19420,0.0,0.0
1225,Madison,16,0,19420,0.0,0.0
1226,Madison,17,0,19420,0.0,0.0
1227,Madison,18,0,19420,0.0,0.0
1228,Madison,19,0,19420,0.0,0.0
1229,Madison,20,0,19420,0.0,0.0
1230,Madison,21,0,19420,0.0,0.0
1231,Madison,22,0,19420,0.0,0.0
1232,Madison,23,0,19420,0.0,0.0
1233,Madison,24,0,19420,0.0,0.0
1234,Madison,25,0,19420,0.0,0.0
1235,Madison,26,0,19420,0.0,0.0
1236,Madison,27,0,19420,0.0,0.0
1237,Madison,28,0,19420,0.0,0.0
1238,Madison,29,0,19420,0.0,0.0
1239,Madison,30,0,19420,0.0,0.0
1240,Manatee,0,1,381071,0.2624182895051053,0.0
1241,Manatee,1,0,381071,0.0,0.0
1242,Manatee,2,0,381071,0.0,0.0
1243,Manatee,3,0,381071,0.0,0.0
1244,Manatee,4,0,381071,0.0,0.0
1245,Manatee,5,0,381071,0.0,0.0
1246,Manatee,6,0,381071,0.0,0.0
1247,Manatee,7,1,381071,0.2624182895051053,0.0
1248,Manatee,8,0,381071,0.0,0.0
1249,Manatee,9,0,381071,0.0,0.0
1250,Manatee,10,0,381071,0.0,0.0
1251,Manatee,11,0,381071,0.0,0.0
1252,Manatee,12,2,381071,0.5248365790102106,0.6931471805599453
1253,Manatee,13,0,381071,0.0,0.0
1254,Manatee,14,1,381071,0.2624182895051053,0.0
1255,Manatee,15,2,381071,0.5248365790102106,0.6931471805599453
1256,Manatee,16,1,381071,0.2624182895051053,0.0
1257,Manatee,17,1,381071,0.2624182895051053,0.0
1258,Manatee,18,1,381071,0.2624182895051053,0.0
1259,Manatee,19,3,381071,0.7872548685153161,1.0986122886681098
1260,Manatee,20,1,381071,0.2624182895051053,0.0
1261,Manatee,21,3,381071,0.7872548685153161,1.0986122886681098
1262,Manatee,22,5,381071,1.3120914475255268,1.6094379124341003
1263,Manatee,23,2,381071,0.5248365790102106,0.6931471805599453
1264,Manatee,24,1,381071,0.2624182895051053,0.0
1265,Manatee,25,5,381071,1.3120914475255268,1.6094379124341003
1266,Manatee,26,3,381071,0.7872548685153161,1.0986122886681098
1267,Manatee,27,7,381071,1.8369280265357373,1.9459101490553132
1268,Manatee,28,2,381071,0.5248365790102106,0.6931471805599453
1269,Manatee,29,14,381071,3.6738560530714746,2.6390573296152584
1270,Manatee,30,2,381071,0.5248365790102106,0.6931471805599453
1271,Marion,0,0,355325,0.0,0.0
1272,Marion,1,0,355325,0.0,0.0
1273,Marion,2,0,355325,0.0,0.0
1274,Marion,3,0,355325,0.0,0.0
1275,Marion,4,0,355325,0.0,0.0
1276,Marion,5,0,355325,0.0,0.0
1277,Marion,6,0,355325,0.0,0.0
1278,Marion,7,0,355325,0.0,0.0
1279,Marion,8,0,355325,0.0,0.0
1280,Marion,9,0,355325,0.0,0.0
1281,Marion,10,0,355325,0.0,0.0
1282,Marion,11,0,355325,0.0,0.0
1283,Marion,12,0,355325,0.0,0.0
1284,Marion,13,0,355325,0.0,0.0
1285,Marion,14,0,355325,0.0,0.0
1286,Marion,15,0,355325,0.0,0.0
1287,Marion,16,0,355325,0.0,0.0
1288,Marion,17,0,355325,0.0,0.0
1289,Marion,18,0,355325,0.0,0.0
1290,Marion,19,2,355325,0.5628649827622599,0.6931471805599453
1291,Marion,20,1,355325,0.28143249138112997,0.0
1292,Marion,21,1,355325,0.28143249138112997,0.0
1293,Marion,22,1,355325,0.28143249138112997,0.0
1294,Marion,23,0,355325,0.0,0.0
1295,Marion,24,3,355325,0.8442974741433897,1.0986122886681098
1296,Marion,25,6,355325,1.6885949482867795,1.791759469228055
1297,Marion,26,4,355325,1.1257299655245199,1.3862943611198906
1298,Marion,27,4,355325,1.1257299655245199,1.3862943611198906
1299,Marion,28,1,355325,0.28143249138112997,0.0
1300,Marion,29,5,355325,1.4071624569056498,1.6094379124341003
1301,Marion,30,0,355325,0.0,0.0
1302,Martin,0,0,155705,0.0,0.0
1303,Martin,1,0,155705,0.0,0.0
1304,Martin,2,0,155705,0.0,0.0
1305,Martin,3,0,155705,0.0,0.0
1306,Martin,4,0,155705,0.0,0.0
1307,Martin,5,0,155705,0.0,0.0
1308,Martin,6,0,155705,0.0,0.0
1309,Martin,7,0,155705,0.0,0.0
1310,Martin,8,0,155705,0.0,0.0
1311,Martin,9,0,155705,0.0,0.0
1312,Martin,10,0,155705,0.0,0.0
1313,Martin,11,0,155705,0.0,0.0
1314,Martin,12,0,155705,0.0,0.0
1315,Martin,13,0,155705,0.0,0.0
1316,Martin,14,0,155705,0.0,0.0
1317,Martin,15,0,155705,0.0,0.0
